post_title,town_name,postal_code,council_code,council_name,region_code,region_name
"Flauenskjold, 9352 Dybvad",Flauenskjold,9352,0810,Brønderslev,1081,"Region Nordjylland"
"Lyngby, 7323 Give",Lyngby,7323,0630,Vejle,1083,"Region Syddanmark"
"Hanevadsholm, 2740 Skovlunde",Hanevadsholm,2740,0151,Ballerup,1084,"Region Hovedstaden"
"Vindelev, 7300 Jelling",Vindelev,7300,0630,Vejle,1083,"Region Syddanmark"
"Grønnæs, 5970 Ærøskøbing",Grønnæs,5970,0492,Ærø,1083,"Region Syddanmark"
"Højgård, 7100 Vejle",Højgård,7100,0630,Vejle,1083,"Region Syddanmark"
"Hørup, 7100 Vejle",Hørup,7100,0630,Vejle,1083,"Region Syddanmark"
"Hørup, 7300 Jelling",Hørup,7300,0630,Vejle,1083,"Region Syddanmark"
"Hestholm, 2750 Ballerup",Hestholm,2750,0151,Ballerup,1084,"Region Hovedstaden"
"Gårslev Ømk, 7080 Børkop","Gårslev Ømk",7080,0630,Vejle,1083,"Region Syddanmark"
"Thyregodlund, 7323 Give",Thyregodlund,7323,0630,Vejle,1083,"Region Syddanmark"
"Thyregod Mark, 7323 Give","Thyregod Mark",7323,0630,Vejle,1083,"Region Syddanmark"
"Løvdal, 7361 Ejstrupholm",Løvdal,7361,0630,Vejle,1083,"Region Syddanmark"
"Broløs, 9550 Mariager",Broløs,9550,0730,Randers,1082,"Region Midtjylland"
"Sdr Hygum, 6630 Rødding","Sdr Hygum",6630,0510,Haderslev,1083,"Region Syddanmark"
"Faurbjerg, 4300 Holbæk",Faurbjerg,4300,0316,Holbæk,1085,"Region Sjælland"
"Kundby, 4520 Svinninge",Kundby,4520,0316,Holbæk,1085,"Region Sjælland"
"Ulkestrup, 4440 Mørkøv",Ulkestrup,4440,0316,Holbæk,1085,"Region Sjælland"
"Tingtved-Borup, 4300 Holbæk",Tingtved-Borup,4300,0316,Holbæk,1085,"Region Sjælland"
"Vester Hassing, 9310 Vodskov","Vester Hassing",9310,0851,Aalborg,1081,"Region Nordjylland"
"Valsted, 9240 Nibe",Valsted,9240,0820,Vesthimmerlands,1081,"Region Nordjylland"
"Frejstrup, 9240 Nibe",Frejstrup,9240,0820,Vesthimmerlands,1081,"Region Nordjylland"
"Bojsnap, 6630 Rødding",Bojsnap,6630,0510,Haderslev,1083,"Region Syddanmark"
"Kærsholm, 9280 Storvorde",Kærsholm,9280,0851,Aalborg,1081,"Region Nordjylland"
"Kærsholm, 9293 Kongerslev",Kærsholm,9293,0840,Rebild,1081,"Region Nordjylland"
"Mikkelmark, 9370 Hals",Mikkelmark,9370,0810,Brønderslev,1081,"Region Nordjylland"
"Krogstrup, 6630 Rødding",Krogstrup,6630,0510,Haderslev,1083,"Region Syddanmark"
"Askov Mark, 6600 Vejen","Askov Mark",6600,0575,Vejen,1083,"Region Syddanmark"
"Jelsmark, 6630 Rødding",Jelsmark,6630,0510,Haderslev,1083,"Region Syddanmark"
"V. Hovborg, 6682 Hovborg","V. Hovborg",6682,0530,Billund,1083,"Region Syddanmark"
"Hf. Møllevangen, 4300 Holbæk","Hf. Møllevangen",4300,0316,Holbæk,1085,"Region Sjælland"
"Askov, 4440 Mørkøv",Askov,4440,0316,Holbæk,1085,"Region Sjælland"
"Gudumholm, 9280 Storvorde",Gudumholm,9280,0851,Aalborg,1081,"Region Nordjylland"
"Askov, 6600 Vejen",Askov,6600,0575,Vejen,1083,"Region Syddanmark"
"Haltrup, 6800 Varde",Haltrup,6800,0573,Varde,1083,"Region Syddanmark"
"Haltrup, 6823 Ansager",Haltrup,6823,0530,Billund,1083,"Region Syddanmark"
"Sdr Marken, 6800 Varde","Sdr Marken",6800,0573,Varde,1083,"Region Syddanmark"
"Gamst, 6600 Vejen",Gamst,6600,0575,Vejen,1083,"Region Syddanmark"
"Andst, 6600 Vejen",Andst,6600,0575,Vejen,1083,"Region Syddanmark"
"Mou, 9280 Storvorde",Mou,9280,0851,Aalborg,1081,"Region Nordjylland"
"Københoved, 6630 Rødding",Københoved,6630,0510,Haderslev,1083,"Region Syddanmark"
"Sekjær, 6670 Holsted",Sekjær,6670,0561,Esbjerg,1083,"Region Syddanmark"
"Hulvad, 6650 Brørup",Hulvad,6650,0575,Vejen,1083,"Region Syddanmark"
"Langhede, 6800 Varde",Langhede,6800,0573,Varde,1083,"Region Syddanmark"
"Udby, 4300 Holbæk",Udby,4300,0316,Holbæk,1085,"Region Sjælland"
"Kyø, 9240 Nibe",Kyø,9240,0820,Vesthimmerlands,1081,"Region Nordjylland"
"Nørbølling, 6650 Brørup",Nørbølling,6650,0575,Vejen,1083,"Region Syddanmark"
"Ounbøl Sig, 6800 Varde","Ounbøl Sig",6800,0573,Varde,1083,"Region Syddanmark"
"Veerst Mark, 6600 Vejen","Veerst Mark",6600,0575,Vejen,1083,"Region Syddanmark"
"Estrup Mark, 6600 Vejen","Estrup Mark",6600,0575,Vejen,1083,"Region Syddanmark"
"Katbøl, 6752 Glejbjerg",Katbøl,6752,0575,Vejen,1083,"Region Syddanmark"
"Kajemose, 4450 Jyderup",Kajemose,4450,0316,Holbæk,1085,"Region Sjælland"
"Ø Aastrup, 6752 Glejbjerg","Ø Aastrup",6752,0575,Vejen,1083,"Region Syddanmark"
"Hf. Rørvangsparken, 4300 Holbæk","Hf. Rørvangsparken",4300,0316,Holbæk,1085,"Region Sjælland"
"Arnakke, 4390 Vipperød",Arnakke,4390,0316,Holbæk,1085,"Region Sjælland"
"Søtofte, 4100 Ringsted",Søtofte,4100,0259,Køge,1085,"Region Sjælland"
"Lundby, 9240 Nibe",Lundby,9240,0820,Vesthimmerlands,1081,"Region Nordjylland"
"Tuesbøl, 6650 Brørup",Tuesbøl,6650,0575,Vejen,1083,"Region Syddanmark"
"Tirslund, 6650 Brørup",Tirslund,6650,0575,Vejen,1083,"Region Syddanmark"
"Tirslund, 6670 Holsted",Tirslund,6670,0561,Esbjerg,1083,"Region Syddanmark"
"Kvarmløse, 4340 Tølløse",Kvarmløse,4340,0316,Holbæk,1085,"Region Sjælland"
"Staun, 9240 Nibe",Staun,9240,0820,Vesthimmerlands,1081,"Region Nordjylland"
"Øster Hassing, 9362 Gandrup","Øster Hassing",9362,0851,Aalborg,1081,"Region Nordjylland"
"Bredetved, 4300 Holbæk",Bredetved,4300,0316,Holbæk,1085,"Region Sjælland"
"Ordrup, 4370 Store Merløse",Ordrup,4370,0316,Holbæk,1085,"Region Sjælland"
"Skovbølling, 6752 Glejbjerg",Skovbølling,6752,0575,Vejen,1083,"Region Syddanmark"
"Andelslandsbyen, 4300 Holbæk",Andelslandsbyen,4300,0316,Holbæk,1085,"Region Sjælland"
"Vallestrup, 4300 Holbæk",Vallestrup,4300,0316,Holbæk,1085,"Region Sjælland"
"Grøntved Odr, 4340 Tølløse","Grøntved Odr",4340,0316,Holbæk,1085,"Region Sjælland"
"Brønde, 4305 Orø",Brønde,4305,0316,Holbæk,1085,"Region Sjælland"
"Hagesholm, 4520 Svinninge",Hagesholm,4520,0316,Holbæk,1085,"Region Sjælland"
"Nørup, 4420 Regstrup",Nørup,4420,0316,Holbæk,1085,"Region Sjælland"
"Simested, 9240 Nibe",Simested,9240,0820,Vesthimmerlands,1081,"Region Nordjylland"
"Skørbæk, 9240 Nibe",Skørbæk,9240,0820,Vesthimmerlands,1081,"Region Nordjylland"
"Tjørnede, 4340 Tølløse",Tjørnede,4340,0316,Holbæk,1085,"Region Sjælland"
"Sasserup, 4300 Holbæk",Sasserup,4300,0316,Holbæk,1085,"Region Sjælland"
"Nr. Kongerslev, 9280 Storvorde","Nr. Kongerslev",9280,0851,Aalborg,1081,"Region Nordjylland"
"Nr. Kongerslev, 9293 Kongerslev","Nr. Kongerslev",9293,0840,Rebild,1081,"Region Nordjylland"
"Vejerslev, 7970 Redsted M",Vejerslev,7970,0773,Morsø,1081,"Region Nordjylland"
"Vejerslev, 7980 Vils",Vejerslev,7980,0773,Morsø,1081,"Region Nordjylland"
"Ravnebjerg, 5953 Tranekær",Ravnebjerg,5953,0482,Langeland,1083,"Region Syddanmark"
"Ålbæk, 7860 Spøttrup",Ålbæk,7860,0779,Skive,1082,"Region Midtjylland"
"Ø. Grønning, 7870 Roslev","Ø. Grønning",7870,0779,Skive,1082,"Region Midtjylland"
"Vesteregnen, 5932 Humble",Vesteregnen,5932,0482,Langeland,1083,"Region Syddanmark"
"Vesteregnen, 5935 Bagenkop",Vesteregnen,5935,0482,Langeland,1083,"Region Syddanmark"
"Præstegårde, 7884 Fur",Præstegårde,7884,0779,Skive,1082,"Region Midtjylland"
"Løkkeby, 5900 Rudkøbing",Løkkeby,5900,0482,Langeland,1083,"Region Syddanmark"
"Løkkeby, 5953 Tranekær",Løkkeby,5953,0482,Langeland,1083,"Region Syddanmark"
"Herslev, 5900 Rudkøbing",Herslev,5900,0482,Langeland,1083,"Region Syddanmark"
"Gl. Tølløse, 4340 Tølløse","Gl. Tølløse",4340,0316,Holbæk,1085,"Region Sjælland"
"Tåstrup, 4300 Holbæk",Tåstrup,4300,0316,Holbæk,1085,"Region Sjælland"
"Røgind, 7840 Højslev",Røgind,7840,0779,Skive,1082,"Region Midtjylland"
"Kædeby Haver, 5900 Rudkøbing","Kædeby Haver",5900,0482,Langeland,1083,"Region Syddanmark"
"Syvendekøb, 4440 Mørkøv",Syvendekøb,4440,0316,Holbæk,1085,"Region Sjælland"
"Ajstrup, 7840 Højslev",Ajstrup,7840,0779,Skive,1082,"Region Midtjylland"
"Bøstrup, 7840 Højslev",Bøstrup,7840,0779,Skive,1082,"Region Midtjylland"
"Peløkke, 5900 Rudkøbing",Peløkke,5900,0482,Langeland,1083,"Region Syddanmark"
"Gl Rønbjerg, 7800 Skive","Gl Rønbjerg",7800,0661,Holstebro,1082,"Region Midtjylland"
"Spodsbj Drej, 5900 Rudkøbing","Spodsbj Drej",5900,0482,Langeland,1083,"Region Syddanmark"
"Lundgårde, 7884 Fur",Lundgårde,7884,0779,Skive,1082,"Region Midtjylland"
"Vojel, 7884 Fur",Vojel,7884,0779,Skive,1082,"Region Midtjylland"
"Ejerslev, 7900 Nykøbing M",Ejerslev,7900,0773,Morsø,1081,"Region Nordjylland"
"Sønder Dråby, 7900 Nykøbing M","Sønder Dråby",7900,0773,Morsø,1081,"Region Nordjylland"
"Jørsby, 7900 Nykøbing M",Jørsby,7900,0773,Morsø,1081,"Region Nordjylland"
"Glyngøre, 7870 Roslev",Glyngøre,7870,0779,Skive,1082,"Region Midtjylland"
"Long. Sand, 5900 Rudkøbing","Long. Sand",5900,0482,Langeland,1083,"Region Syddanmark"
"Grættrup, 7870 Roslev",Grættrup,7870,0779,Skive,1082,"Region Midtjylland"
"Blegholm, 5953 Tranekær",Blegholm,5953,0482,Langeland,1083,"Region Syddanmark"
"Næbbe, 5900 Rudkøbing",Næbbe,5900,0482,Langeland,1083,"Region Syddanmark"
"Galtrup, 7950 Erslev",Galtrup,7950,0773,Morsø,1081,"Region Nordjylland"
"Frøslevvang, 7900 Nykøbing M",Frøslevvang,7900,0773,Morsø,1081,"Region Nordjylland"
"Pederstrup, 5900 Rudkøbing",Pederstrup,5900,0482,Langeland,1083,"Region Syddanmark"
"Vognsbjerg, 5935 Bagenkop",Vognsbjerg,5935,0482,Langeland,1083,"Region Syddanmark"
"Østenfjeld, 8581 Nimtofte",Østenfjeld,8581,0706,Syddjurs,1082,"Region Midtjylland"
"Liltved, 8961 Allingåbro",Liltved,8961,0707,Norddjurs,1082,"Region Midtjylland"
"Liltved, 8963 Auning",Liltved,8963,0706,Syddjurs,1082,"Region Midtjylland"
"Stubberup, 4540 Fårevejle",Stubberup,4540,0306,Odsherred,1085,"Region Sjælland"
"Jyderup Skov, 4550 Asnæs","Jyderup Skov",4550,0306,Odsherred,1085,"Region Sjælland"
"Glatved Strand, 8444 Balle","Glatved Strand",8444,0706,Syddjurs,1082,"Region Midtjylland"
"Ellinge Mark, 4573 Højby","Ellinge Mark",4573,0306,Odsherred,1085,"Region Sjælland"
"Kirkebyen, 4540 Fårevejle",Kirkebyen,4540,0306,Odsherred,1085,"Region Sjælland"
"Hemmed Kær, 8585 Glesborg","Hemmed Kær",8585,0707,Norddjurs,1082,"Region Midtjylland"
"Østre Vig, 4560 Vig","Østre Vig",4560,0306,Odsherred,1085,"Region Sjælland"
"Glostrup, 4500 Nykøbing Sj",Glostrup,4500,0306,Odsherred,1085,"Region Sjælland"
"Glostrup, 4560 Vig",Glostrup,4560,0306,Odsherred,1085,"Region Sjælland"
"Ordrup Næs, 4540 Fårevejle","Ordrup Næs",4540,0306,Odsherred,1085,"Region Sjælland"
"Thorsø, 8500 Grenaa",Thorsø,8500,0707,Norddjurs,1082,"Region Midtjylland"
"Skærvad Mark, 8500 Grenaa","Skærvad Mark",8500,0707,Norddjurs,1082,"Region Midtjylland"
"Bjergene, 4540 Fårevejle",Bjergene,4540,0306,Odsherred,1085,"Region Sjælland"
"Ørbæk, 8581 Nimtofte",Ørbæk,8581,0706,Syddjurs,1082,"Region Midtjylland"
"Ørbæk, 8586 Ørum Djurs",Ørbæk,8586,0707,Norddjurs,1082,"Region Midtjylland"
"Fannerup, 8500 Grenaa",Fannerup,8500,0707,Norddjurs,1082,"Region Midtjylland"
"Fannerup, 8560 Kolind",Fannerup,8560,0706,Syddjurs,1082,"Region Midtjylland"
"Haveforening Alfredsminde, 8500 Grenaa","Haveforening Alfredsminde",8500,0707,Norddjurs,1082,"Region Midtjylland"
"Store Sjørup, 8950 Ørsted","Store Sjørup",8950,0707,Norddjurs,1082,"Region Midtjylland"
"Nyrup Mark, 4573 Højby","Nyrup Mark",4573,0306,Odsherred,1085,"Region Sjælland"
"Ll Egebjerg, 4560 Vig","Ll Egebjerg",4560,0306,Odsherred,1085,"Region Sjælland"
"Ellinge Lyng, 4560 Vig","Ellinge Lyng",4560,0306,Odsherred,1085,"Region Sjælland"
"Ellinge Lyng, 4573 Højby","Ellinge Lyng",4573,0306,Odsherred,1085,"Region Sjælland"
"Tolstrup, 8500 Grenaa",Tolstrup,8500,0707,Norddjurs,1082,"Region Midtjylland"
"Hoed, 8444 Balle",Hoed,8444,0706,Syddjurs,1082,"Region Midtjylland"
"Abildøre, 4500 Nykøbing Sj",Abildøre,4500,0306,Odsherred,1085,"Region Sjælland"
"Abildøre, 4560 Vig",Abildøre,4560,0306,Odsherred,1085,"Region Sjælland"
"Dalsgårde, 8500 Grenaa",Dalsgårde,8500,0707,Norddjurs,1082,"Region Midtjylland"
"Ramten Skov, 8586 Ørum Djurs","Ramten Skov",8586,0707,Norddjurs,1082,"Region Midtjylland"
"Ørum Djurs, 8586 Ørum Djurs","Ørum Djurs",8586,0707,Norddjurs,1082,"Region Midtjylland"
"Klint Strv, 4500 Nykøbing Sj","Klint Strv",4500,0306,Odsherred,1085,"Region Sjælland"
"St. Torup, 8832 Skals","St. Torup",8832,0791,Viborg,1082,"Region Midtjylland"
"Vridsted, 7800 Skive",Vridsted,7800,0661,Holstebro,1082,"Region Midtjylland"
"Hvam, 9620 Aalestrup",Hvam,9620,0791,Viborg,1082,"Region Midtjylland"
"Haveforening Fælleskær, 8500 Grenaa","Haveforening Fælleskær",8500,0707,Norddjurs,1082,"Region Midtjylland"
"Ulkerup, 4572 Nørre Asmindrup",Ulkerup,4572,0306,Odsherred,1085,"Region Sjælland"
"Hølkerup, 4500 Nykøbing Sj",Hølkerup,4500,0306,Odsherred,1085,"Region Sjælland"
"Hølkerup, 4560 Vig",Hølkerup,4560,0306,Odsherred,1085,"Region Sjælland"
"Sønder Homå, 8444 Balle","Sønder Homå",8444,0706,Syddjurs,1082,"Region Midtjylland"
"Sønder Homå, 8500 Grenaa","Sønder Homå",8500,0707,Norddjurs,1082,"Region Midtjylland"
"Sønder Homå, 8570 Trustrup","Sønder Homå",8570,0706,Syddjurs,1082,"Region Midtjylland"
"Bode Krog, 8950 Ørsted","Bode Krog",8950,0707,Norddjurs,1082,"Region Midtjylland"
"Gl Estrup, 8961 Allingåbro","Gl Estrup",8961,0707,Norddjurs,1082,"Region Midtjylland"
"Gl Estrup, 8963 Auning","Gl Estrup",8963,0706,Syddjurs,1082,"Region Midtjylland"
"Fannerup Mk, 8500 Grenaa","Fannerup Mk",8500,0707,Norddjurs,1082,"Region Midtjylland"
"Fannerup Mk, 8586 Ørum Djurs","Fannerup Mk",8586,0707,Norddjurs,1082,"Region Midtjylland"
"Gl Vallekild, 4534 Hørve","Gl Vallekild",4534,0306,Odsherred,1085,"Region Sjælland"
"Grund, 8961 Allingåbro",Grund,8961,0707,Norddjurs,1082,"Region Midtjylland"
"Meilgd Str, 8585 Glesborg","Meilgd Str",8585,0707,Norddjurs,1082,"Region Midtjylland"
"V Jyderup S, 4560 Vig","V Jyderup S",4560,0306,Odsherred,1085,"Region Sjælland"
"Plejeruphuse, 4571 Grevinge",Plejeruphuse,4571,0306,Odsherred,1085,"Region Sjælland"
"Hønsinge Nrm, 4560 Vig","Hønsinge Nrm",4560,0306,Odsherred,1085,"Region Sjælland"
"Hønsinge Nrm, 4572 Nørre Asmindrup","Hønsinge Nrm",4572,0306,Odsherred,1085,"Region Sjælland"
"Obdrup, 8570 Trustrup",Obdrup,8570,0706,Syddjurs,1082,"Region Midtjylland"
"Blåvand, 6857 Blåvand",Blåvand,6857,0573,Varde,1083,"Region Syddanmark"
"Skjern, 8830 Tjele",Skjern,8830,0791,Viborg,1082,"Region Midtjylland"
"Skjern, 8850 Bjerringbro",Skjern,8850,0710,Favrskov,1082,"Region Midtjylland"
"Biltoft, 6800 Varde",Biltoft,6800,0573,Varde,1083,"Region Syddanmark"
"Bjerremose, 6800 Varde",Bjerremose,6800,0573,Varde,1083,"Region Syddanmark"
"Stokbæk,Sig, 6800 Varde","Stokbæk,Sig",6800,0573,Varde,1083,"Region Syddanmark"
"Håstrup, 5600 Faaborg",Håstrup,5600,0430,Faaborg-Midtfyn,1083,"Region Syddanmark"
"Bjerregrav, 9632 Møldrup",Bjerregrav,9632,0791,Viborg,1082,"Region Midtjylland"
"Kjeldbjerg, 7800 Skive",Kjeldbjerg,7800,0661,Holstebro,1082,"Region Midtjylland"
"Kjeldbjerg, 7850 Stoholm Jyll",Kjeldbjerg,7850,0791,Viborg,1082,"Region Midtjylland"
"Ll. Torup, 8832 Skals","Ll. Torup",8832,0791,Viborg,1082,"Region Midtjylland"
"Torstrup,Sig, 6800 Varde","Torstrup,Sig",6800,0573,Varde,1083,"Region Syddanmark"
"Hesselho, 6753 Agerbæk",Hesselho,6753,0573,Varde,1083,"Region Syddanmark"
"Hesselho, 7200 Grindsted",Hesselho,7200,0530,Billund,1083,"Region Syddanmark"
"Lydum, 6830 Nørre Nebel",Lydum,6830,0573,Varde,1083,"Region Syddanmark"
"Blåholm, 6818 Årre",Blåholm,6818,0561,Esbjerg,1083,"Region Syddanmark"
"Sinebjerg, 5600 Faaborg",Sinebjerg,5600,0430,Faaborg-Midtfyn,1083,"Region Syddanmark"
"Tostrup, 9632 Møldrup",Tostrup,9632,0791,Viborg,1082,"Region Midtjylland"
"Bredmose, 6857 Blåvand",Bredmose,6857,0573,Varde,1083,"Region Syddanmark"
"Egeskov, 5750 Ringe",Egeskov,5750,0430,Faaborg-Midtfyn,1083,"Region Syddanmark"
"Kappendrup, 5550 Langeskov",Kappendrup,5550,0430,Faaborg-Midtfyn,1083,"Region Syddanmark"
"Sahl, 8850 Bjerringbro",Sahl,8850,0710,Favrskov,1082,"Region Midtjylland"
"Nr Vinge, 8830 Tjele","Nr Vinge",8830,0791,Viborg,1082,"Region Midtjylland"
"Vestterp, 7200 Grindsted",Vestterp,7200,0530,Billund,1083,"Region Syddanmark"
"Starup, 7200 Grindsted",Starup,7200,0530,Billund,1083,"Region Syddanmark"
"Ho, 6857 Blåvand",Ho,6857,0573,Varde,1083,"Region Syddanmark"
"V Hæsinge, 5672 Broby","V Hæsinge",5672,0430,Faaborg-Midtfyn,1083,"Region Syddanmark"
"Vedhoved, 7470 Karup J",Vedhoved,7470,0657,Herning,1082,"Region Midtjylland"
"Vedhoved, 8800 Viborg",Vedhoved,8800,0740,Silkeborg,1082,"Region Midtjylland"
"Batum, 8830 Tjele",Batum,8830,0791,Viborg,1082,"Region Midtjylland"
"Årslev, 5792 Årslev",Årslev,5792,0430,Faaborg-Midtfyn,1083,"Region Syddanmark"
"Sh Lyndelse, 5672 Broby","Sh Lyndelse",5672,0430,Faaborg-Midtfyn,1083,"Region Syddanmark"
"Tarup Mark, 5792 Årslev","Tarup Mark",5792,0430,Faaborg-Midtfyn,1083,"Region Syddanmark"
"Freltofte, 5792 Årslev",Freltofte,5792,0430,Faaborg-Midtfyn,1083,"Region Syddanmark"
"Bøjden, 5600 Faaborg",Bøjden,5600,0430,Faaborg-Midtfyn,1083,"Region Syddanmark"
"Kvols, 8831 Løgstrup",Kvols,8831,0791,Viborg,1082,"Region Midtjylland"
"Stausø, 6830 Nørre Nebel",Stausø,6830,0573,Varde,1083,"Region Syddanmark"
"Stausø, 6854 Henne",Stausø,6854,0573,Varde,1083,"Region Syddanmark"
"Nøkkesøhus, 6840 Oksbøl",Nøkkesøhus,6840,0573,Varde,1083,"Region Syddanmark"
"Øse, 6800 Varde",Øse,6800,0573,Varde,1083,"Region Syddanmark"
"Dejgaard, 6800 Varde",Dejgaard,6800,0573,Varde,1083,"Region Syddanmark"
"Herringe, 5750 Ringe",Herringe,5750,0430,Faaborg-Midtfyn,1083,"Region Syddanmark"
"Nørdam, 9632 Møldrup",Nørdam,9632,0791,Viborg,1082,"Region Midtjylland"
"Årup, 8830 Tjele",Årup,8830,0791,Viborg,1082,"Region Midtjylland"
"Tinghøj, 6800 Varde",Tinghøj,6800,0573,Varde,1083,"Region Syddanmark"
"Dyreby, 6854 Henne",Dyreby,6854,0573,Varde,1083,"Region Syddanmark"
"Vrenderup, 6753 Agerbæk",Vrenderup,6753,0573,Varde,1083,"Region Syddanmark"
"Vrenderup, 6818 Årre",Vrenderup,6818,0561,Esbjerg,1083,"Region Syddanmark"
"Strudvad, 6851 Janderup Vestj",Strudvad,6851,0573,Varde,1083,"Region Syddanmark"
"Øby, 8830 Tjele",Øby,8830,0791,Viborg,1082,"Region Midtjylland"
"Skinderup, 9632 Møldrup",Skinderup,9632,0791,Viborg,1082,"Region Midtjylland"
"Allested, 5672 Broby",Allested,5672,0430,Faaborg-Midtfyn,1083,"Region Syddanmark"
"Bolteskov, 5750 Ringe",Bolteskov,5750,0430,Faaborg-Midtfyn,1083,"Region Syddanmark"
"Hunstrup, 7700 Thisted",Hunstrup,7700,0787,Thisted,1081,"Region Nordjylland"
"Kåstrup, 7700 Thisted",Kåstrup,7700,0787,Thisted,1081,"Region Nordjylland"
"Assendløse, 4130 Viby Sjælland",Assendløse,4130,0259,Køge,1085,"Region Sjælland"
"Brordrup, 4621 Gadstrup",Brordrup,4621,0265,Roskilde,1085,"Region Sjælland"
"Julebæk, 3150 Hellebæk",Julebæk,3150,0217,Helsingør,1084,"Region Hovedstaden"
"Kongsted-Borup, 4683 Rønnede",Kongsted-Borup,4683,0320,Faxe,1085,"Region Sjælland"
"Nors, 7700 Thisted",Nors,7700,0787,Thisted,1081,"Region Nordjylland"
"Snedsted By, 7752 Snedsted","Snedsted By",7752,0787,Thisted,1081,"Region Nordjylland"
"Salløv, 4621 Gadstrup",Salløv,4621,0265,Roskilde,1085,"Region Sjælland"
"Salløv, 4622 Havdrup",Salløv,4622,0265,Roskilde,1085,"Region Sjælland"
"Munkegårde, 3490 Kvistgård",Munkegårde,3490,0210,Fredensborg,1084,"Region Hovedstaden"
"Hvedstrup, 2640 Hedehusene",Hvedstrup,2640,0169,Høje-Taastrup,1084,"Region Hovedstaden"
"Hvedstrup, 4000 Roskilde",Hvedstrup,4000,0169,Høje-Taastrup,1084,"Region Hovedstaden"
"Thisted, 7700 Thisted",Thisted,7700,0787,Thisted,1081,"Region Nordjylland"
"Hønske, 4130 Viby Sjælland",Hønske,4130,0259,Køge,1085,"Region Sjælland"
"Hjortespring, 2730 Herlev",Hjortespring,2730,0151,Ballerup,1084,"Region Hovedstaden"
"Gærup, 7752 Snedsted",Gærup,7752,0787,Thisted,1081,"Region Nordjylland"
"Hov, 7700 Thisted",Hov,7700,0787,Thisted,1081,"Region Nordjylland"
"Kumlehuse, 4000 Roskilde",Kumlehuse,4000,0169,Høje-Taastrup,1084,"Region Hovedstaden"
"Kumlehuse, 4130 Viby Sjælland",Kumlehuse,4130,0259,Køge,1085,"Region Sjælland"
"Bråby, 4690 Haslev",Bråby,4690,0320,Faxe,1085,"Region Sjælland"
"Hjardemål Kl, 7700 Thisted","Hjardemål Kl",7700,0787,Thisted,1081,"Region Nordjylland"
"Hjardemål Kl, 7741 Frøstrup","Hjardemål Kl",7741,0787,Thisted,1081,"Region Nordjylland"
"Skov-Torup, 4683 Rønnede",Skov-Torup,4683,0320,Faxe,1085,"Region Sjælland"
"Førslev, 4690 Haslev",Førslev,4690,0320,Faxe,1085,"Region Sjælland"
"Tilsted, 7700 Thisted",Tilsted,7700,0787,Thisted,1081,"Region Nordjylland"
"Ås, 7700 Thisted",Ås,7700,0787,Thisted,1081,"Region Nordjylland"
"Ågerup, 4000 Roskilde",Ågerup,4000,0169,Høje-Taastrup,1084,"Region Hovedstaden"
"Birkede Skov, 4130 Viby Sjælland","Birkede Skov",4130,0259,Køge,1085,"Region Sjælland"
"Herringløse, 2640 Hedehusene",Herringløse,2640,0169,Høje-Taastrup,1084,"Region Hovedstaden"
"Herringløse, 4000 Roskilde",Herringløse,4000,0169,Høje-Taastrup,1084,"Region Hovedstaden"
"Høsten, 4690 Haslev",Høsten,4690,0320,Faxe,1085,"Region Sjælland"
"Randrup, 7770 Vestervig",Randrup,7770,0787,Thisted,1081,"Region Nordjylland"
"Glæde, 7741 Frøstrup",Glæde,7741,0787,Thisted,1081,"Region Nordjylland"
"Villerslev, 7755 Bedsted Thy",Villerslev,7755,0787,Thisted,1081,"Region Nordjylland"
"Såne, 3080 Tikøb",Såne,3080,0217,Helsingør,1084,"Region Hovedstaden"
"Ørsholt, 3000 Helsingør",Ørsholt,3000,0217,Helsingør,1084,"Region Hovedstaden"
"Rønnede Ld, 4683 Rønnede","Rønnede Ld",4683,0320,Faxe,1085,"Region Sjælland"
"Vester Egede, 4683 Rønnede","Vester Egede",4683,0320,Faxe,1085,"Region Sjælland"
"Vester Egede, 4690 Haslev","Vester Egede",4690,0320,Faxe,1085,"Region Sjælland"
"Boderne, 3140 Ålsgårde",Boderne,3140,0217,Helsingør,1084,"Region Hovedstaden"
"Silstrup, 7700 Thisted",Silstrup,7700,0787,Thisted,1081,"Region Nordjylland"
"Vigsø, 7730 Hanstholm",Vigsø,7730,0787,Thisted,1081,"Region Nordjylland"
"Stenbjerg, 7752 Snedsted",Stenbjerg,7752,0787,Thisted,1081,"Region Nordjylland"
"Kærup, 7741 Frøstrup",Kærup,7741,0787,Thisted,1081,"Region Nordjylland"
"Todbøl, 7700 Thisted",Todbøl,7700,0787,Thisted,1081,"Region Nordjylland"
"Gurre, 3000 Helsingør",Gurre,3000,0217,Helsingør,1084,"Region Hovedstaden"
"Gurre, 3490 Kvistgård",Gurre,3490,0210,Fredensborg,1084,"Region Hovedstaden"
"Dalby, 4640 Faxe",Dalby,4640,0320,Faxe,1085,"Region Sjælland"
"Dalby, 4690 Haslev",Dalby,4690,0320,Faxe,1085,"Region Sjælland"
"Klastrup, 7700 Thisted",Klastrup,7700,0787,Thisted,1081,"Region Nordjylland"
"Nyrup, 3000 Helsingør",Nyrup,3000,0217,Helsingør,1084,"Region Hovedstaden"
"Nyrup, 3490 Kvistgård",Nyrup,3490,0210,Fredensborg,1084,"Region Hovedstaden"
